id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at
40,2,1,829460425582510085,Bangsung https://t.co/XmCiEPUetE,Twitter for Android,false,false,,,,,,,0,0,,false,in,2017-02-08 22:42:30 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
49,2,1,829133120150630400,"Profesor, cuál es su opinión sobre los colegas de la UC… — No tengo opinión. Nunca he trabajado con alguien que co… https://t.co/36EqrqI0nU",Ask.fm,false,false,,,,,,,0,0,,false,es,2017-02-08 01:01:55 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
60,2,1,828960029881556992,RT @fosdem: Video update: over 50% of talks have been released already https://t.co/5LveUDp6Q2,Twitter Web Client,true,false,,,,,,,0,40,,false,en,2017-02-07 13:34:07 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
62,2,1,828895835022835712,RT @ThePracticalDev: We're settling this once and for all,Twitter for Android,true,false,,,,,,,0,828,,false,en,2017-02-07 09:19:01 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
56,2,1,828981074235621377,Le agregué medio aguacate en rodajas... Hackcakes.https://t.co/kf3y5Hdzh3,Twitter Web Client,false,false,,,,,,,2,0,,false,es,2017-02-07 14:57:44 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
58,2,1,828981931190648832,"Thunderstruck, AC/DC (David Garrett, Live) #ost #ci3725",Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-02-07 15:01:08 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:53 +0000
63,2,1,828761765437640706,"RT @mgomezch: Holis.  Si leen esto y son preparadores del Departamento de Computación, escríbanme al DM para algo importante.",Twitter Web Client,true,false,,,,,,,0,4,,false,es,2017-02-07 00:26:17 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
65,2,1,828594202363703297,"RT @DilbertPics: Dilbert comic for Feb 6th, 2017 https://t.co/bTFUJSo8Bf https://t.co/XGuw4Zough",Twitter for Android,true,false,,,,,,,0,13,,false,en,2017-02-06 13:20:27 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
68,2,1,828421277010509824,Alt-pats are gone.,Twitter for Android,false,false,,,,,,,1,0,,false,en,2017-02-06 01:53:18 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
66,2,1,828557876071452672,"Freebird, Lynyrd Skynyrd #ost #ci3725",Twitter for Android,false,false,,,,,,,0,0,,false,cy,2017-02-06 10:56:06 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
41,2,1,829369936942333954,"Lean todo el Capítulo 4 excepto 4.6 antes de la clase del lunes, pero no lunes antes de la clase. La clase del lunes depende de eso. #ci3725",Twitter for Android,false,false,,,,,,,3,2,,false,es,2017-02-08 16:42:56 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
44,2,1,829314630417784832,"Closest thing to vegan bacon, I reckon. https://t.co/yrH5HGaqqJ",Twitter for Android,false,false,,,,,,,1,1,,false,en,2017-02-08 13:03:10 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
48,2,1,829256411305672705,@BeccaMG De 4 UC para que sea 42×6=252 palíndromo...,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-02-08 09:11:49 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
50,2,1,829017925013094400,"I can see for miles, The Who #ost #ci3725",Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-02-07 17:24:10 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
54,2,1,828998769324720129,"@apostols Nació en los 90, dice que bash es «obsoleto» y zsh es «pretencioso». Kids these days...",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-07 16:08:03 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:53 +0000
57,2,1,829013429524504577,"Angie, The Rolling Stones by London Symphonic Orchestra (feat. Mick Jagger) #ost #ci3725",Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-02-07 17:06:18 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:53 +0000
64,2,1,828683410826784770,"RT @benjammingh: OH: “What’s an IRC?” “Oh, it’s an app you can get for Slack”",Twitter for Android,true,false,,,,,,,0,13,,false,en,2017-02-06 19:14:55 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
69,2,1,828422467630854145,The pava is strong with all those...,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-06 01:58:02 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
71,2,1,828408314899886080,The miss,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-06 01:01:48 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
46,2,1,829307696474103808,"@MaBraca En efecto. Fíjate que «aaaa» tiene *tres* veces la sub cadena «aa»: ""aa""aa, a""aa""a y aa""aa"".",Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-02-08 12:35:37 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
45,2,1,829307755504730112,RT @jtcadenas: ¡Ayuda! al equipo de USB-Venezuela a viajar al mundial de programación ACM-ICPC 2017 https://t.co/G1JDYg5tdw @amoleiiro @lau…,Twitter for Android,true,false,,,,,,,0,9,,false,es,2017-02-08 12:35:51 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
47,2,1,829288004229427204,"Kiss that frog, Peter Gabriel #ost #ci3725",Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-08 11:17:22 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
52,2,1,829126069865349120,Estado civil:# perl -i -pe 's/jessie/stretch/g' /etc/apt/sources.list# apt full-upgrade,Twitter Web Client,false,false,,,,,,,3,0,,false,en,2017-02-08 00:33:54 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
53,2,1,829008521572339712,"Disponible mi solución al Primer Examen https://t.co/cKKD1ztmnI #ci3725 Todos «casos borde» del libro, porque «práctica y más práctica»",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-07 16:46:48 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
51,2,1,829014061610328065,"RT @tofighian: RIP @HansRosling, a champion of a fact-based worldview (rather than #alternativefacts).Watch his Ignorance Project: https:/…",Twitter Web Client,true,false,,,,,,,0,4,,false,en,2017-02-07 17:08:49 +0000,2017-02-14 23:28:53 +0000,2017-02-14 23:28:53 +0000
55,2,1,829011567102611462,"Canchuchú Florido, Vytas Brenner #ost #ci3725",Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-02-07 16:58:54 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:53 +0000
59,2,1,828965390868946948,«¿Podrías instalar csh para mi usuario?» https://t.co/0Al0X1QeCT,Twitter Web Client,false,false,,,,,,,3,2,,false,es,2017-02-07 13:55:25 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
61,2,1,828948671786078209,"Ruby Tuesday, The Rolling Stones #ost #ci3725",Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-02-07 12:48:59 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
67,2,1,828424516984508420,LOL,Twitter for Android,false,false,,,,,,,0,0,,false,und,2017-02-06 02:06:10 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
73,2,1,828417445899665410,RT @alyankovic: Wonder why @ladygaga decided to do an unfunny version of my song?,Twitter for Android,true,false,,,,,,,0,4728,,false,en,2017-02-06 01:38:05 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
70,2,1,828423340079665153,RT @eltivipata: Ronald Reagan cuenta chistes (reales) que se contaban en la URSS sobre el comunismo. Por @diazvillanueva https://t.co/ZUcB9…,Twitter for Android,true,false,,,,,,,0,1306,,false,es,2017-02-06 02:01:30 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000
1020,3,7,829356522371182602,Designados Paolo Tanasi (P) y Daniela Valdez (S) como Representantes Estudiantiles ante el Consejo Académico. #USBve,Twitter Web Client,false,false,,,,,,,4,2,,false,es,2017-02-08 15:49:38 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1019,3,7,829356690478862341,Designados Daniel Carrillo (P) y Remmi Calvo (S) como Representantes Estudiantiles I ante la Coordinación de Ingeniería de Materiales #USBve,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-08 15:50:18 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1025,3,7,830511465459286017,@Deilur te odio hahaha,Twitter Web Client,false,false,,,,,,,0,0,,false,it,2017-02-11 20:18:58 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1026,3,7,829065756767842304,Y yo emocionado por el nuevo episodio de Super Shore hoy :( https://t.co/0d5bkyC9yq,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-07 20:34:14 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1028,3,7,828713182118178817,RT @RichterBeImont: Estación Plaza Venezuela. https://t.co/RcTeyS7MUR,Twitter Web Client,true,false,,,,,,,0,1932,,false,es,2017-02-06 21:13:14 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1023,3,7,829323554105729024,Designada la profesora Delia Gutiérrez como nueva Coordinadora de Cooperación Técnica. #USBve,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-08 13:38:38 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1030,3,7,828616915832684545,Amén! https://t.co/SS5z5Sd6nw,Twitter Web Client,false,false,,,,,,,0,3,,false,es,2017-02-06 14:50:42 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1018,3,7,829356957605703681,Designados Sergio Terán (P) y Gianni Manilia (P) como Representantes Estudiantiles (I y II) ante el Consejo Asesor de Ing Computación #USBve,Twitter Web Client,false,false,,,,,,,6,5,,false,es,2017-02-08 15:51:22 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1017,3,7,830428247343120384,¿Y si me contestas? @gpmariano,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-11 14:48:17 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1024,3,7,829310509325438978,Designada la profesora Yamilet Quintana como nueva Decana de Investigación y Desarrollo #USBve,Twitter Web Client,false,false,,,,,,,0,5,,false,es,2017-02-08 12:46:47 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1022,3,7,829340069349711873,El Consejo Directivo decide solicitar a la OPSU que más del 50% de los cupos de la cohorte 2017 sea por prueba de admisión #USBve,Twitter Web Client,false,false,,,,,,,2,5,,false,es,2017-02-08 14:44:15 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1027,3,7,828713285780434948,@TRANSPORTEUSB https://t.co/vVXXDLlbKu,Twitter Web Client,false,false,,,,,,,0,1,,false,und,2017-02-06 21:13:38 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
1021,3,7,829341809239269382,"No respaldé la decisión. La Universidad debería notificar que se está cumpliendo el reglamento en vez de ""consultar"" o ""solicitar"" #USBve",Twitter Web Client,false,false,,,,,,,1,2,,false,es,2017-02-08 14:51:10 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000
3037,3,6,828817169991495680,Qué bruta.,Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-02-07 04:06:26 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3029,3,6,830481836337983489,RT @Johanchango: Siempre quiero ir al cine.,Twitter for iPhone,true,false,,,,,,,0,4,,false,es,2017-02-11 18:21:14 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3030,3,6,830272946451144704,Semana de sufrimiento y maldiciones.,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-02-11 04:31:10 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3033,3,6,829941904380944388,@_ronalcoholic ¿Alyssa? ☹️,Twitter for iPhone,false,false,,,,,,,0,0,,false,sv,2017-02-10 06:35:44 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3034,3,6,828816997794316289,@GerznMg yo tengo ya como 3 años en eso 😴,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-02-07 04:05:45 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3028,3,6,830487201901400064,Antojo de torta de zanahoria.,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-02-11 18:42:33 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3035,3,6,828464147591462913,Qué hambre.,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-02-06 04:43:39 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3038,3,6,828431119838302208,RT @Stranger_Things: #WorldUpsideDown https://t.co/znwe9YAezp,Twitter for Android,true,false,,,,,,,0,145818,,false,und,2017-02-06 02:32:25 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3040,3,6,828416531465900034,Yo https://t.co/LbEP8ADD5v,Twitter for iPhone,false,false,,,,,,,0,1,,false,und,2017-02-06 01:34:26 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3044,3,6,828400878344339458,RT @Antigris: @Antigris https://t.co/KWunSL5Z2k,Twitter for iPhone,true,false,,,,,,,0,4,,false,und,2017-02-06 00:32:14 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3032,3,6,829949141669261312,Extraño dormir más de 4 horas seguidas.,Twitter for iPhone,false,false,,,,,,,1,1,,false,es,2017-02-10 07:04:29 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3031,3,6,830098694108246017,@birdsinmymouth @GerznMg,Twitter for iPhone,false,false,,,,,,,0,0,,false,und,2017-02-10 16:58:45 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3036,3,6,829686339855646720,"RT @RogerMelian: ""The OA has been renewed for Part 2""Me: https://t.co/B5fRxhh0Lf",Twitter for iPhone,true,false,,,,,,,0,8,,false,en,2017-02-09 13:40:12 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3043,3,6,828400952197672961,RT @FCEUSB: ¡Uesebista! #HablemosSinTabú mañana LUN 06/2 en el Foro Tabú: Modificaciones y Arte Corporal en Venezuela. ¡Te esperamos! #USBv…,Twitter for iPhone,true,false,,,,,,,0,7,,false,es,2017-02-06 00:32:32 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3041,3,6,828419712031789056,RT @AndrsRondon: Así me quede esperando que cerrará con Edge of glory https://t.co/xhFn6W0VR0,Twitter for iPhone,true,false,,,,,,,0,26,,false,es,2017-02-06 01:47:05 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3048,3,6,828397207829278720,RT @Christiancos: Yo cuando tengo mil cosas por hacer https://t.co/Tu37bpxhwm,Twitter for iPhone,true,false,,,,,,,0,41,,false,es,2017-02-06 00:17:39 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3046,3,6,828419653877772288,RT @GordoTentacion: RT si pensaste que cuando canto Telephone iba a salir Beyoncé y quedaste CK,Twitter for iPhone,true,false,,,,,,,0,19,,false,es,2017-02-06 01:46:51 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3047,3,6,828400791811678208,RT @Antigris: https://t.co/fAvSqZqKAN,Twitter for iPhone,true,false,,,,,,,0,6,,false,und,2017-02-06 00:31:54 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3042,3,6,828817401840013313,El no dormir está comenzando a tener sus efectos. Y es horrible.,Twitter for Android,false,false,,,,,,,1,1,,false,es,2017-02-07 04:07:21 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3045,3,6,828400814175748097,RT @Antigris: https://t.co/GboltN1HCr,Twitter for iPhone,true,false,,,,,,,0,3,,false,und,2017-02-06 00:31:59 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
3039,3,6,828449041574924288,RT @gabylliciousss: Dos tipos de personas. Orgullosamente soy la segunda https://t.co/6diNoxV3S6,Twitter for iPhone,true,false,,,,,,,0,664,,false,es,2017-02-06 03:43:38 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000
4134,3,10,830560469224189954,RT @faridfigueroa: https://t.co/GpK7kNavT7,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,und,2017-02-11 23:33:41 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4137,3,10,830557307809456130,"Ayer le pedí el celular a un amigo para llamar y cuando estoy marcando el número me apareció en sugerencias para llamar ""mi bella novia"" :(",Twitter for Windows Phone,false,false,,,,,,,1,1,,false,es,2017-02-11 23:21:07 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4143,3,10,830518387004624896,RT @dessxdz: I'm like https://t.co/LOeCCM5uCS,Twitter for Windows Phone,true,false,,,,,,,0,127,,false,en,2017-02-11 20:46:28 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4140,3,10,830547314347503617,"RT @Irinagorila: ¡Feliz dia de las mujeres en ciencia! Porque si mi vida dependiese de tener que cocinar bien, iba a pasar demasiada roncha.",Twitter for Windows Phone,true,false,,,,,,,0,7,,false,es,2017-02-11 22:41:25 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4146,3,10,830470483728543745,"RT @UNESCOstat: 45% of researchers are women in Latin America, higher than the world average of 28% https://t.co/bS4qnrCC7R @IBMBigData @UN…",Twitter Web Client,true,false,,,,,,,0,41,,false,en,2017-02-11 17:36:07 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4149,3,10,830442923082862592,Beautiful af https://t.co/uLZEpuVLDR https://t.co/nty2K0sBpf,IFTTT,false,false,,,,,,,3,0,,false,en,2017-02-11 15:46:36 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4150,3,10,830414479221485568,@AndySquishy jaja tengo uno,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-11 13:53:34 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4153,3,10,830412706641502216,@AndySquishy móntate en el cuadro de la bici pueeees.,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-11 13:46:32 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4157,3,10,830393260510150656,¿Quieres ser parte de esta experiencia? Atento al próximo póster y participa por un fabuloso premio 🙈 #USBve https://t.co/tDBYm4WHpl,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-02-11 12:29:15 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4176,3,10,829479103703216128,Que yo soy el punto A y tú el B y debo calcular la fórmula para llegar a donde tú estás.,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-08 23:56:43 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:58 +0000
4133,3,10,830560517764816896,RT @nitanpat0: Yo me autoregalo una hamburguesa doble porque tengo una seria relación con mi gordura interior.,Twitter for Windows Phone,true,false,,,,,,,0,3,,false,es,2017-02-11 23:33:53 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4138,3,10,830557032264646657,"@Ingargiola JAJAJJA no es un buen motivo, eso es súper cuchi :(",Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-11 23:20:02 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4139,3,10,830556466679529472,All I wanna do is get high by the beach,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,en,2017-02-11 23:17:47 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4141,3,10,830518161850134528,"RT @BombaCultural: .@vidaboheme presenta ""Você"" su nuevo sencillo.Escuchala completa a través de:https://t.co/ofYIcVeazR https://t.co/IrW…",Twitter for Windows Phone,true,false,,,,,,,0,5,,false,pt,2017-02-11 20:45:34 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4147,3,10,830470450002194432,RT @UNESCO: Today we celebrate #WomenInScience because gender equality and women’s empowerment are pre-conditions 4 sustainable development…,Twitter Web Client,true,false,,,,,,,0,3504,,false,en,2017-02-11 17:35:59 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4145,3,10,830470553404313603,RT @CochinoPop: Netflix revela fecha de estreno de la quinta temporada de ‘Orange is the New Black’ >> https://t.co/isCi1WjSf6 https://t.co…,Twitter Web Client,true,false,,,,,,,0,1,,false,und,2017-02-11 17:36:23 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4152,3,10,830406671205822465,"@JR_Karen9 yo también, obv 🙈",Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-11 13:22:33 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4155,3,10,830403161055698944,@AndySquishy todos son el mejor café. En Madame Blac te lo sirven en este humilde vasito jiji 🙈 https://t.co/otwxghnNq4,Twitter for Windows Phone,false,false,,,,,,,0,1,,false,es,2017-02-11 13:08:36 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4159,3,10,830374352826810368,RT @RCamachoVzla: 3/3  y posteriormente se roban artículos de la casa,Twitter for Windows Phone,true,false,,,,,,,0,94,,false,es,2017-02-11 11:14:07 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4160,3,10,830374337945419776,"RT @RCamachoVzla: 2/3 García (28A), sujetos q se hicieron pasar por trabajadores de la Cantv ingresaron a su casa, lo someten, le efectúan…",Twitter for Windows Phone,true,false,,,,,,,0,102,,false,es,2017-02-11 11:14:04 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
4164,3,10,829744878003306497,"@MariaValero este no es el caso, no :(",Twitter for Windows Phone,false,false,,,,,,,0,1,,false,es,2017-02-09 17:32:49 +0000,2017-02-20 01:53:58 +0000,2017-02-20 01:53:58 +0000
